,datetime,core_temp,bark_temp
4304,2021-02-03,301.09,302.01
4303,2021-02-03,301.04999999999995,301.98999999999995
4302,2021-02-03,301.03,302.01
4301,2021-02-03,301.03,301.95
4300,2021-02-03,301.03,301.95
4299,2021-02-03,301.03,301.95
4298,2021-02-03,301.0,301.92999999999995
4297,2021-02-03,301.0,301.90999999999997
4296,2021-02-03,300.97999999999996,301.90999999999997
4295,2021-02-03,300.96,301.95
4294,2021-02-03,300.96,301.89
4293,2021-02-03,300.96,301.89
4292,2021-02-03,300.96,301.89
4291,2021-02-03,300.96,301.89
4290,2021-02-03,300.94,301.89
4289,2021-02-03,300.91999999999996,301.87
4288,2021-02-03,300.9,301.89
4287,2021-02-03,300.9,301.84999999999997
4286,2021-02-03,300.9,301.83
4285,2021-02-03,300.9,301.83
4284,2021-02-03,300.9,301.78999999999996
4283,2021-02-03,300.84,301.83
4282,2021-02-03,300.84,301.71999999999997
4281,2021-02-03,300.84,301.73999999999995
4280,2021-02-03,300.84,301.76
4279,2021-02-03,300.84,301.76
4278,2021-02-03,300.79999999999995,301.76
4277,2021-02-03,300.77,301.76
4276,2021-02-03,300.77,301.76
4275,2021-02-03,300.77,301.71999999999997
4274,2021-02-03,300.77,301.7
4273,2021-02-03,300.75,301.7
4272,2021-02-03,300.71,301.7
4271,2021-02-03,300.71,301.67999999999995
4270,2021-02-03,300.71,301.64
4269,2021-02-03,300.69,301.65999999999997
4268,2021-02-03,300.69,301.64
4267,2021-02-03,300.65,301.65999999999997
4266,2021-02-03,300.65,301.64
4265,2021-02-03,300.65,301.62
4264,2021-02-03,300.65,301.65999999999997
4263,2021-02-03,300.65,301.65999999999997
4262,2021-02-03,300.63,301.64
4261,2021-02-03,300.63,301.62
4260,2021-02-03,300.63,301.62
4259,2021-02-03,300.63,301.62
4258,2021-02-03,300.60999999999996,301.59999999999997
4257,2021-02-03,300.59,301.58
4256,2021-02-03,300.59,301.59999999999997
4255,2021-02-04,300.54999999999995,301.58
4254,2021-02-04,300.57,301.53999999999996
4253,2021-02-04,300.59,301.56
4252,2021-02-04,300.57,301.51
4251,2021-02-04,300.54999999999995,301.48999999999995
4250,2021-02-04,300.54999999999995,301.51
4249,2021-02-04,300.57,301.48999999999995
4248,2021-02-04,300.57,301.51
4247,2021-02-04,300.53,301.51
4246,2021-02-04,300.53,301.48999999999995
4245,2021-02-04,300.53,301.51
4244,2021-02-04,300.53,301.51
4243,2021-02-04,300.54999999999995,301.51
4242,2021-02-04,300.53,301.46999999999997
4241,2021-02-04,300.54999999999995,301.45
4240,2021-02-04,300.54999999999995,301.40999999999997
4239,2021-02-04,300.59,301.45
4238,2021-02-04,300.59,301.39
4237,2021-02-04,300.59,301.45
4236,2021-02-04,300.59,301.40999999999997
4235,2021-02-04,300.57,301.37
4234,2021-02-04,300.59,301.39
4233,2021-02-04,300.59,301.33
4232,2021-02-04,300.60999999999996,301.34999999999997
4231,2021-02-04,300.65,301.33
4230,2021-02-04,300.65,301.26
4229,2021-02-04,300.66999999999996,301.28999999999996
4228,2021-02-04,300.65,301.26
4227,2021-02-04,300.65,301.26
4226,2021-02-04,300.65,301.23999999999995
4225,2021-02-04,300.71,301.26
4224,2021-02-04,300.71,301.26
4223,2021-02-04,300.79999999999995,301.23999999999995
4222,2021-02-04,300.84,301.2
4221,2021-02-04,300.84,301.26
4220,2021-02-04,300.88,301.21999999999997
4219,2021-02-04,300.88,301.2
4218,2021-02-04,300.9,301.2
4217,2021-02-04,300.9,301.17999999999995
4216,2021-02-04,300.94,301.2
4215,2021-02-04,300.96,301.17999999999995
4214,2021-02-04,300.96,301.15999999999997
4213,2021-02-04,300.97999999999996,301.2
4212,2021-02-04,301.09,301.2
4211,2021-02-04,301.09,301.2
4210,2021-02-04,301.10999999999996,301.17999999999995
4209,2021-02-04,301.15,301.17999999999995
4208,2021-02-04,301.15,301.14
4207,2021-02-04,301.21,301.14
4206,2021-02-04,301.25,301.14
4205,2021-02-04,301.27,301.14
4204,2021-02-04,301.32,301.14
4203,2021-02-04,301.34,301.15999999999997
4202,2021-02-04,301.38,301.2
4201,2021-02-04,301.4,301.14
4200,2021-02-04,301.46,301.17999999999995
4199,2021-02-04,301.5,301.09999999999997
4198,2021-02-04,301.53,301.15999999999997
4197,2021-02-04,301.59,301.17999999999995
4196,2021-02-04,301.59,301.15999999999997
4195,2021-02-04,301.65,301.14
4194,2021-02-04,301.71,301.14
4193,2021-02-04,301.77,301.14
4192,2021-02-04,301.77,301.12
4191,2021-02-04,301.82,301.14
4190,2021-02-04,301.9,301.12
4189,2021-02-04,301.91999999999996,301.14
4188,2021-02-04,301.96,301.14
4187,2021-02-04,302.03,301.15999999999997
4186,2021-02-04,302.09,301.14
4185,2021-02-04,302.10999999999996,301.15999999999997
4184,2021-02-04,302.15,301.14
4183,2021-02-04,302.19,301.14
4182,2021-02-04,302.21,301.12
4181,2021-02-04,302.21,301.15999999999997
4180,2021-02-04,302.27,301.2
4179,2021-02-04,302.32,301.17999999999995
4178,2021-02-04,302.38,301.15999999999997
4177,2021-02-04,302.4,301.21999999999997
4176,2021-02-04,302.46,301.2
4175,2021-02-04,302.47999999999996,301.2
4174,2021-02-04,302.53,301.2
4173,2021-02-04,302.54999999999995,301.26
4172,2021-02-04,302.59,301.23999999999995
4171,2021-02-04,302.59,301.26
4170,2021-02-04,302.53,301.26
4169,2021-02-04,302.44,301.26
4168,2021-02-04,302.44,301.28999999999996
4167,2021-02-04,302.46,301.31
4166,2021-02-04,302.47999999999996,301.31
4165,2021-02-04,302.53,301.28999999999996
4164,2021-02-04,302.57,301.31
4163,2021-02-04,302.63,301.33
4162,2021-02-04,302.65,301.34999999999997
4161,2021-02-04,302.71,301.39
4160,2021-02-04,302.72999999999996,301.39
4159,2021-02-04,302.79999999999995,301.39
4158,2021-02-04,302.84,301.37
4157,2021-02-04,302.88,301.37
4156,2021-02-04,302.96,301.45
4155,2021-02-04,302.96,301.39
4154,2021-02-04,303.03,301.45
4153,2021-02-04,303.03,301.45
4152,2021-02-04,303.03,301.45
4151,2021-02-04,303.03,301.42999999999995
4150,2021-02-04,303.03,301.45
4149,2021-02-04,303.07,301.45
4148,2021-02-04,303.09,301.48999999999995
4147,2021-02-04,303.09,301.51
4146,2021-02-04,303.09,301.51
4145,2021-02-04,303.13,301.48999999999995
4144,2021-02-04,303.15,301.48999999999995
4143,2021-02-04,303.27,301.51
4142,2021-02-04,303.29999999999995,301.51
4141,2021-02-04,303.32,301.51
4140,2021-02-04,303.35999999999996,301.53999999999996
4139,2021-02-04,303.38,301.58
4138,2021-02-04,303.4,301.56
4137,2021-02-04,303.5,301.56
4136,2021-02-04,303.54999999999995,301.59999999999997
4135,2021-02-04,303.59,301.58
4134,2021-02-04,303.63,301.59999999999997
4133,2021-02-04,303.65,301.64
4132,2021-02-04,303.65,301.59999999999997
4131,2021-02-04,303.65,301.64
4130,2021-02-04,303.65,301.64
4129,2021-02-04,303.65,301.65999999999997
4128,2021-02-04,303.71,301.65999999999997
4127,2021-02-04,303.72999999999996,301.64
4126,2021-02-04,303.71,301.65999999999997
4125,2021-02-04,303.72999999999996,301.7
4124,2021-02-04,303.77,301.7
4123,2021-02-04,303.82,301.7
4122,2021-02-04,303.84,301.67999999999995
4121,2021-02-04,303.84,301.7
4120,2021-02-04,303.88,301.7
4119,2021-02-04,303.82,301.7
4118,2021-02-04,303.84,301.73999999999995
4117,2021-02-04,303.84,301.7
4116,2021-02-04,303.9,301.71999999999997
4115,2021-02-04,303.9,301.71999999999997
4114,2021-02-04,303.9,301.71999999999997
4113,2021-02-04,303.9,301.7
4112,2021-02-04,303.9,301.71999999999997
4111,2021-02-04,303.94,301.73999999999995
4110,2021-02-04,303.94,301.76
4109,2021-02-04,303.96,301.71999999999997
4108,2021-02-04,303.96,301.76
4107,2021-02-04,304.0,301.76
4106,2021-02-04,304.03,301.78999999999996
4105,2021-02-04,304.07,301.78999999999996
4104,2021-02-04,304.07,301.76
4103,2021-02-04,304.04999999999995,301.78999999999996
4102,2021-02-04,304.07,301.81
4101,2021-02-04,304.09,301.83
4100,2021-02-04,304.10999999999996,301.81
4099,2021-02-04,304.15,301.78999999999996
4098,2021-02-04,304.15,301.81
4097,2021-02-04,304.15,301.83
4096,2021-02-04,304.19,301.84999999999997
4095,2021-02-04,304.19,301.81
4094,2021-02-04,304.19,301.81
4093,2021-02-04,304.27,301.87
4092,2021-02-04,304.27,301.87
4091,2021-02-04,304.29999999999995,301.92999999999995
4090,2021-02-04,304.32,301.89
4089,2021-02-04,304.34,301.92999999999995
4088,2021-02-04,304.34,301.89
4087,2021-02-04,304.34,301.92999999999995
4086,2021-02-04,304.4,301.90999999999997
4085,2021-02-04,304.46,301.92999999999995
4084,2021-02-04,304.46,301.95
4083,2021-02-04,304.46,302.01
4082,2021-02-04,304.53,302.01
4081,2021-02-04,304.59,301.98999999999995
4080,2021-02-04,304.59,302.01
4079,2021-02-04,304.60999999999996,302.03999999999996
4078,2021-02-04,304.65,302.08
4077,2021-02-04,304.65,302.06
4076,2021-02-04,304.66999999999996,302.06
4075,2021-02-04,304.71,302.09999999999997
4074,2021-02-04,304.75,302.08
4073,2021-02-04,304.75,302.12
4072,2021-02-04,304.77,302.09999999999997
4071,2021-02-04,304.84,302.12
4070,2021-02-04,304.94,302.14
4069,2021-02-04,304.96,302.17999999999995
4068,2021-02-04,304.96,302.17999999999995
4067,2021-02-04,305.09,302.15999999999997
4066,2021-02-04,305.27,302.14
4065,2021-02-04,305.54999999999995,302.12
4064,2021-02-04,305.77,302.17999999999995
4063,2021-02-04,305.9,302.17999999999995
4062,2021-02-04,305.94,302.2
4061,2021-02-04,306.0,302.2
4060,2021-02-04,306.03,302.23999999999995
4059,2021-02-04,305.96,302.21999999999997
4058,2021-02-04,305.94,302.26
4057,2021-02-04,305.9,302.2
4056,2021-02-04,306.03,302.26
4055,2021-02-04,306.19,302.23999999999995
4054,2021-02-04,306.21,302.26
4053,2021-02-04,306.16999999999996,302.26
4052,2021-02-04,306.09,302.31
4051,2021-02-04,306.03,302.28999999999996
4050,2021-02-04,305.96,302.31
4049,2021-02-04,305.84,302.33
4048,2021-02-04,305.71,302.34999999999997
4047,2021-02-04,305.65,302.39
4046,2021-02-04,305.59,302.39
4045,2021-02-04,305.4,302.39
4044,2021-02-04,305.34,302.42999999999995
4043,2021-02-04,305.16999999999996,302.42999999999995
4042,2021-02-04,305.10999999999996,302.45
4041,2021-02-04,305.03,302.45
4040,2021-02-04,304.84,302.46999999999997
4039,2021-02-04,304.77,302.45
4038,2021-02-04,304.65,302.46999999999997
4037,2021-02-04,304.59,302.46999999999997
4036,2021-02-04,304.53,302.48999999999995
4035,2021-02-04,304.46,302.51
4034,2021-02-04,304.41999999999996,302.51
4033,2021-02-04,304.34,302.46999999999997
4032,2021-02-04,304.27,302.48999999999995
4031,2021-02-04,304.21,302.53999999999996
4030,2021-02-04,304.19,302.51
4029,2021-02-04,304.10999999999996,302.53999999999996
4028,2021-02-04,304.09,302.51
4027,2021-02-04,304.03,302.56
4026,2021-02-04,303.96,302.56
4025,2021-02-04,303.9,302.58
4024,2021-02-04,303.84,302.58
4023,2021-02-04,303.84,302.58
4022,2021-02-04,303.77,302.58
4021,2021-02-04,303.71,302.58
4020,2021-02-04,303.71,302.64
4019,2021-02-14,302.77,299.90999999999997
4018,2021-02-14,302.77,299.89
4017,2021-02-14,302.77,299.87
4016,2021-02-14,302.75,299.89
4015,2021-02-14,302.77,299.90999999999997
4014,2021-02-14,302.71,299.92999999999995
4013,2021-02-14,302.72999999999996,299.96999999999997
4012,2021-02-14,302.69,299.95
4011,2021-02-14,302.65,299.95
4010,2021-02-14,302.65,299.98999999999995
4009,2021-02-14,302.65,300.03999999999996
4008,2021-02-14,302.59,300.06
4007,2021-02-14,302.53,300.03999999999996
4006,2021-02-14,302.47999999999996,300.08
4005,2021-02-14,302.46,300.12
4004,2021-02-14,302.41999999999996,300.12
4003,2021-02-14,302.34,300.15999999999997
4002,2021-02-14,302.32,300.14
4001,2021-02-14,302.27,300.15999999999997
4000,2021-02-14,302.22999999999996,300.14
3999,2021-02-14,302.19,300.15999999999997
3998,2021-02-14,302.15,300.26
3997,2021-02-14,302.09,300.2
3996,2021-02-14,302.09,300.21999999999997
3995,2021-02-14,302.03,300.26
3994,2021-02-14,302.0,300.21999999999997
3993,2021-02-14,301.94,300.26
3992,2021-02-14,301.9,300.26
3991,2021-02-14,301.88,300.2
3990,2021-02-14,301.84,300.26
3989,2021-02-14,301.77,300.31
3988,2021-02-14,301.71,300.28999999999996
3987,2021-02-14,301.71,300.34999999999997
3986,2021-02-14,301.71,300.28999999999996
3985,2021-02-14,301.65,300.39
3984,2021-02-14,301.65,300.33
3983,2021-02-14,301.63,300.39
3982,2021-02-14,301.59,300.37
3981,2021-02-14,301.59,300.39
3980,2021-02-14,301.59,300.37
3979,2021-02-14,301.53,300.40999999999997
3978,2021-02-14,301.53,300.40999999999997
3977,2021-02-14,301.5,300.39
3976,2021-02-14,301.46,300.45
3975,2021-02-14,301.46,300.42999999999995
3974,2021-02-14,301.44,300.42999999999995
3973,2021-02-14,301.4,300.42999999999995
3972,2021-02-14,301.4,300.45
3971,2021-02-14,301.4,300.45
3970,2021-02-14,301.38,300.45
3969,2021-02-14,301.34,300.46999999999997
3968,2021-02-14,301.34,300.48999999999995
3967,2021-02-14,301.34,300.45
3966,2021-02-14,301.29999999999995,300.48999999999995
3965,2021-02-14,301.27,300.45
3964,2021-02-14,301.27,300.46999999999997
3963,2021-02-14,301.25,300.46999999999997
3962,2021-02-14,301.21,300.51
3961,2021-02-14,301.21,300.53999999999996
3960,2021-02-14,301.21,300.51
3959,2021-02-14,301.19,300.56
3958,2021-02-14,301.15,300.51
3957,2021-02-14,301.15,300.58
3956,2021-02-14,301.15,300.59999999999997
3955,2021-02-14,301.13,300.53999999999996
3954,2021-02-14,301.09,300.56
3953,2021-02-14,301.09,300.53999999999996
3952,2021-02-14,301.09,300.58
3951,2021-02-14,301.09,300.56
3950,2021-02-14,301.09,300.56
3949,2021-02-14,301.07,300.58
3948,2021-02-14,301.03,300.58
3947,2021-02-14,301.03,300.53999999999996
3946,2021-02-14,301.03,300.58
3945,2021-02-14,301.03,300.58
3944,2021-02-14,301.03,300.62
3943,2021-02-14,300.97999999999996,300.64
3942,2021-02-14,300.96,300.62
3941,2021-02-14,300.96,300.62
3940,2021-02-14,300.94,300.64
3939,2021-02-14,300.91999999999996,300.64
3938,2021-02-14,300.9,300.65999999999997
3937,2021-02-14,300.9,300.65999999999997
3936,2021-02-14,300.9,300.64
3935,2021-02-14,300.9,300.62
3934,2021-02-14,300.88,300.62
3933,2021-02-14,300.88,300.62
3932,2021-02-14,300.84,300.64
3931,2021-02-14,300.84,300.64
3930,2021-02-14,300.84,300.64
3929,2021-02-14,300.84,300.64
3928,2021-02-14,300.84,300.64
3927,2021-02-14,300.84,300.67999999999995
3926,2021-02-14,300.79999999999995,300.65999999999997
3925,2021-02-14,300.79999999999995,300.67999999999995
3924,2021-02-14,300.77,300.71999999999997
3923,2021-02-14,300.77,300.7
3922,2021-02-14,300.77,300.7
3921,2021-02-14,300.77,300.65999999999997
3920,2021-02-14,300.77,300.65999999999997
3919,2021-02-14,300.77,300.67999999999995
3918,2021-02-14,300.75,300.65999999999997
3917,2021-02-14,300.72999999999996,300.67999999999995
3916,2021-02-14,300.75,300.65999999999997
3915,2021-02-14,300.72999999999996,300.7
3914,2021-02-14,300.71,300.7
3913,2021-02-14,300.71,300.7
3912,2021-02-14,300.71,300.64
3911,2021-02-14,300.71,300.7
3910,2021-02-14,300.69,300.67999999999995
3909,2021-02-14,300.69,300.64
3908,2021-02-14,300.69,300.64
3907,2021-02-14,300.65,300.65999999999997
3906,2021-02-14,300.66999999999996,300.64
3905,2021-02-14,300.65,300.62
3904,2021-02-14,300.65,300.67999999999995
3903,2021-02-14,300.65,300.65999999999997
3902,2021-02-14,300.65,300.64
3901,2021-02-14,300.65,300.64
3900,2021-02-14,300.63,300.65999999999997
3899,2021-02-14,300.59,300.67999999999995
3898,2021-02-14,300.59,300.67999999999995
3897,2021-02-14,300.59,300.64
3896,2021-02-14,300.59,300.65999999999997
3895,2021-02-14,300.59,300.65999999999997
3894,2021-02-14,300.59,300.7
3893,2021-02-14,300.54999999999995,300.7
3892,2021-02-14,300.57,300.67999999999995
3891,2021-02-14,300.53,300.64
3890,2021-02-14,300.54999999999995,300.64
3889,2021-02-14,300.53,300.62
3888,2021-02-14,300.53,300.65999999999997
3887,2021-02-14,300.53,300.64
3886,2021-02-14,300.53,300.65999999999997
3885,2021-02-14,300.53,300.67999999999995
3884,2021-02-14,300.53,300.67999999999995
3883,2021-02-14,300.53,300.64
3882,2021-02-14,300.5,300.67999999999995
3881,2021-02-14,300.5,300.64
3880,2021-02-14,300.46,300.64
3879,2021-02-14,300.47999999999996,300.65999999999997
3878,2021-02-14,300.46,300.67999999999995
3877,2021-02-14,300.46,300.65999999999997
3876,2021-02-14,300.46,300.65999999999997
3875,2021-02-14,300.44,300.62
3874,2021-02-14,300.44,300.64
3873,2021-02-14,300.4,300.62
3872,2021-02-14,300.41999999999996,300.58
3871,2021-02-14,300.4,300.62
3870,2021-02-14,300.4,300.64
3869,2021-02-14,300.4,300.62
3868,2021-02-14,300.4,300.64
3867,2021-02-14,300.4,300.62
3866,2021-02-14,300.35999999999996,300.62
3865,2021-02-14,300.34,300.64
3864,2021-02-14,300.34,300.59999999999997
3863,2021-02-14,300.34,300.62
3862,2021-02-14,300.34,300.59999999999997
3861,2021-02-14,300.34,300.59999999999997
3860,2021-02-14,300.34,300.59999999999997
3859,2021-02-14,300.34,300.59999999999997
3858,2021-02-14,300.32,300.58
3857,2021-02-14,300.32,300.58
3856,2021-02-14,300.29999999999995,300.56
3855,2021-02-14,300.27,300.56
3854,2021-02-14,300.27,300.56
3853,2021-02-14,300.27,300.58
3852,2021-02-14,300.27,300.53999999999996
3851,2021-02-14,300.27,300.56
3850,2021-02-14,300.27,300.56
3849,2021-02-14,300.25,300.58
3848,2021-02-14,300.25,300.59999999999997
3847,2021-02-14,300.21,300.58
3846,2021-02-14,300.21,300.58
3845,2021-02-14,300.21,300.58
3844,2021-02-14,300.21,300.58
3843,2021-02-14,300.21,300.56
3842,2021-02-14,300.21,300.53999999999996
3841,2021-02-14,300.21,300.53999999999996
3840,2021-02-14,300.21,300.58
3839,2021-02-14,300.21,300.56
3838,2021-02-14,300.21,300.58
3837,2021-02-14,300.19,300.51
3836,2021-02-14,300.19,300.58
3835,2021-02-14,300.19,300.48999999999995
3834,2021-02-14,300.16999999999996,300.56
3833,2021-02-14,300.15,300.51
3832,2021-02-14,300.15,300.51
3831,2021-02-14,300.15,300.51
3830,2021-02-14,300.15,300.51
3829,2021-02-14,300.15,300.48999999999995
3828,2021-02-14,300.13,300.51
3827,2021-02-14,300.13,300.51
3826,2021-02-14,300.13,300.51
3825,2021-02-14,300.13,300.51
3824,2021-02-14,300.13,300.51
3823,2021-02-14,300.09,300.48999999999995
3822,2021-02-14,300.09,300.51
3821,2021-02-14,300.09,300.46999999999997
3820,2021-02-14,300.09,300.48999999999995
3819,2021-02-14,300.09,300.51
3818,2021-02-14,300.09,300.48999999999995
3817,2021-02-14,300.09,300.46999999999997
3816,2021-02-14,300.09,300.45
3815,2021-02-14,300.09,300.46999999999997
3814,2021-02-14,300.07,300.45
3813,2021-02-14,300.09,300.45
3812,2021-02-14,300.07,300.45
3811,2021-02-14,300.07,300.40999999999997
3810,2021-02-14,300.04999999999995,300.48999999999995
3809,2021-02-14,300.04999999999995,300.45
3808,2021-02-14,300.07,300.45
3807,2021-02-14,300.04999999999995,300.40999999999997
3806,2021-02-14,300.07,300.42999999999995
3805,2021-02-14,300.03,300.40999999999997
3804,2021-02-14,300.03,300.40999999999997
3803,2021-02-14,300.03,300.39
3802,2021-02-14,300.03,300.39
3801,2021-02-15,300.03,300.39
3800,2021-02-15,300.03,300.39
3799,2021-02-15,300.03,300.39
3798,2021-02-15,300.03,300.37
3797,2021-02-15,300.03,300.39
3796,2021-02-15,300.03,300.39
3795,2021-02-15,300.03,300.34999999999997
3794,2021-02-15,300.03,300.37
3793,2021-02-15,300.03,300.39
3792,2021-02-15,300.03,300.33
3791,2021-02-15,300.03,300.37
3790,2021-02-15,300.03,300.34999999999997
3789,2021-02-15,300.03,300.37
3788,2021-02-15,300.04999999999995,300.37
3787,2021-02-15,300.03,300.37
3786,2021-02-15,300.07,300.33
3785,2021-02-15,300.07,300.33
3784,2021-02-15,300.09,300.34999999999997
3783,2021-02-15,300.09,300.33
3782,2021-02-15,300.09,300.34999999999997
3781,2021-02-15,300.13,300.31
3780,2021-02-15,300.13,300.33
3779,2021-02-15,300.15,300.31
3778,2021-02-15,300.15,300.28999999999996
3777,2021-02-15,300.13,300.31
3776,2021-02-15,300.13,300.31
3775,2021-02-15,300.13,300.33
3774,2021-02-15,300.09,300.33
